segment,svid,sys,n,std_psr_median,std_psr_max,std_adr_median,locktime_median,cno_median
Wi-Fi 干扰,GPS31,GPS,100,0.253,0.38,0.001953125,0.6875,33.0
Wi-Fi 干扰,GPS32,GPS,150,0.253,0.253,0.001953125,234.78125,47.0
Wi-Fi 干扰,QZS194,QZS,150,0.253,0.253,0.001953125,234.59375,43.0
Wi-Fi 干扰,QZS195,QZS,92,0.253,0.38,0.001953125,0.78125,33.0
Wi-Fi 干扰,QZS199,QZS,150,0.253,0.253,0.001953125,165.984375,45.0
无干扰 #5,BDS1,BDS,100,0.21100000000000002,0.253,0.001953125,207.4375,46.0
无干扰 #5,BDS10,BDS,150,0.253,0.253,0.001953125,208.828125,46.0
无干扰 #5,BDS12,BDS,100,0.21100000000000002,0.253,0.001953125,241.59375,47.5
无干扰 #5,BDS19,BDS,150,0.253,0.253,0.001953125,207.28125,46.0
无干扰 #5,BDS2,BDS,100,0.253,0.253,0.001953125,119.390625,40.0
无干扰 #5,BDS20,BDS,150,0.253,0.253,0.001953125,207.1875,45.0
